,Vehicle ID,ZIP Code,VIN Prefix,Vehicle Name,Technology
3017,WA-044-333172003,98406,5YJ3E1EB,Tesla Model 3,BEV
3018,WA-044-325422023,98029,5YJ3E1EB,Tesla Model 3,BEV
3019,WA-044-233083455,98045,1N4AZ0CP,Nissan Leaf,BEV
3020,WA-044-154185657,98004,5YJYGDEE,Tesla Model Y,BEV
3021,WA-044-185088837,98118,JTMAB3FV,Toyota RAV4 Prime,PHEV
3022,WA-044-333070454,98029,5YJ3E1EA,Tesla Model 3,BEV
3023,WA-044-184591088,98034,5YJSA1H1,Tesla Model S,BEV
3024,WA-044-326911945,98118,5YJ3E1EA,Tesla Model 3,BEV
3025,WA-044-177964790,98188,5YJ3E1EA,Tesla Model 3,BEV
3026,WA-044-233481279,98103,1N4AZ0CP,Nissan Leaf,BEV
3027,WA-044-476777430,98118,KL8CL6S0,Chevrolet Spark,BEV
3028,WA-044-239962033,98006,1N4AZ0CP,Nissan Leaf,BEV
3029,WA-044-8086893,98014,5YJ3E1EC,Tesla Model 3,BEV
3030,WA-044-289788285,98036,1G1FX6S0,Chevrolet Bolt EV,BEV
3031,WA-044-9488125,98629,3FA6P0SU,Ford Fusion Energi,PHEV
3032,WA-044-154007584,98116,YV4BC0PM,Volvo XC90 Plug In,PHEV
3033,WA-044-185253981,98661,JTMEB3FV,Toyota RAV4 Prime,PHEV
3034,WA-044-157536956,98296,5YJXCAE4,Tesla Model X,BEV
3035,WA-044-280877726,98372,WBY1Z8C3,BMW i3 REx,PHEV
3036,WA-044-476784402,98168,5YJ3E1EB,Tesla Model 3,BEV
3037,WA-044-268160875,98011,WBY1Z4C5,BMW i3 REx,PHEV
3038,WA-044-211745551,98270,5YJXCAE2,Tesla Model X,BEV
3039,WA-044-225725216,98053,5YJXCBE2,Tesla Model X,BEV
3040,WA-044-232852959,98665,1G1RB6S5,Chevrolet Volt,PHEV
3041,WA-044-182322381,98177,5YJYGDEE,Tesla Model Y,BEV
3042,WA-044-181082541,98188,1FMCU0EZ,Ford Escape Plug-in Hybrid,PHEV
3043,WA-044-251605196,98294,1G1RB6E4,Chevrolet Volt,PHEV
3044,WA-044-348836869,98229,5YJ3E1EA,Tesla Model 3,BEV
3045,WA-044-266397428,98117,KNDJX3AE,Kia Soul EV,BEV
3046,WA-044-280082211,98012,5YJ3E1EB,Tesla Model 3,BEV
3047,WA-044-237161368,98117,1N4AZ0CP,Nissan Leaf,BEV
3048,WA-044-9106247,99022,1N4BZ1CP,Nissan Leaf,BEV
3049,WA-044-165003835,98112,5YJSA1AC,Tesla Model S,BEV
3050,WA-044-316416817,98248,1G1FX6S0,Chevrolet Bolt EV,BEV
3051,WA-044-325579719,99338,5YJ3E1EB,Tesla Model 3,BEV
3052,WA-044-475323768,98177,KMHC75LD,Hyundai Ioniq Plug In,PHEV
3053,WA-044-336706198,98115,5YJ3E1EB,Tesla Model 3,BEV
3054,WA-044-219797973,98107,1G1FW6S0,Chevrolet Bolt EV,BEV
3055,WA-044-164979391,98312,5YJSA1E2,Tesla Model S,BEV
3056,WA-044-232251617,98146,JN1AZ0CP,Nissan Leaf,BEV
3057,WA-044-4656914,98837,1G6RL1E4,Cadillac ELR,PHEV
3058,WA-044-213110173,98245,5YJSA1E1,Tesla Model S,BEV
3059,WA-044-3126308,98034,5YJ3E1EC,Tesla Model 3,BEV
3060,WA-044-7933327,98105,5YJSA1E2,Tesla Model S,BEV
3061,WA-044-4591646,98201,5YJ3E1EB,Tesla Model 3,BEV
3062,WA-044-2254542,98110,5YJ3E1EA,Tesla Model 3,BEV
3063,WA-044-312647702,99301,5YJSA1E1,Tesla Model S,BEV
3064,WA-044-151401995,98070,1N4AZ0CP,Nissan Leaf,BEV
3065,WA-044-287031223,98034,5YJ3E1EA,Tesla Model 3,BEV
3066,WA-044-171126630,99114,5YJ3E1EB,Tesla Model 3,BEV
3067,WA-044-163783147,98133,1N4AZ0CP,Nissan Leaf,BEV
3068,WA-044-211956958,98270,JTDKN3DP,Toyota Prius Plug-in,PHEV
3069,WA-044-224883179,98033,3FA6P0PU,Ford Fusion Energi,PHEV
3070,WA-044-350397995,98580,3FA6P0PU,Ford Fusion Energi,PHEV
3071,WA-044-289544741,98001,1G1RB6S5,Chevrolet Volt,PHEV
3072,WA-044-233373115,99338,1G1RD6E4,Chevrolet Volt,PHEV
3073,WA-044-238081322,98006,5YJ3E1EB,Tesla Model 3,BEV
3074,WA-044-187239090,98031,5YJ3E1EB,Tesla Model 3,BEV
3075,WA-044-237061968,98037,1N4AZ0CP,Nissan Leaf,BEV
3076,WA-044-2258014,98042,5YJ3E1EC,Tesla Model 3,BEV
3077,WA-044-314246698,98117,JTDKN3DP,Toyota Prius Plug-in,PHEV
3078,WA-044-348886576,98624,1G1FW6S0,Chevrolet Bolt EV,BEV
3079,WA-044-157562156,98034,1G1FZ6S0,Chevrolet Bolt EV,BEV
3080,WA-044-4867418,98031,5YJ3E1EA,Tesla Model 3,BEV
3081,WA-044-291147349,98155,WVWKR7AU,Volkswagen e-Golf,BEV
3082,WA-044-9023409,98686,5YJ3E1EB,Tesla Model 3,BEV
3083,WA-044-2664812,98501,1N4AZ0CP,Nissan Leaf,BEV
3084,WA-044-316294793,98105,WBAJB1C5,BMW 5-Series Plug in,PHEV
3085,WA-044-9319145,98503,1G1RB6S5,Chevrolet Volt,PHEV
3086,WA-044-179804943,98052,5YJ3E1EA,Tesla Model 3,BEV
3087,WA-044-4854846,98092,5YJ3E1EB,Tesla Model 3,BEV
3088,WA-044-348726521,98031,WBY1Z4C5,BMW i3 REx,PHEV
3089,WA-044-314478706,99004,1N4BZ0CP,Nissan Leaf,BEV
3090,WA-044-2199830,98374,5YJ3E1EA,Tesla Model 3,BEV
3091,WA-044-348598722,98407,5YJSA1H1,Tesla Model S,BEV
3092,WA-044-4944502,98028,5YJ3E1EB,Tesla Model 3,BEV
3093,WA-044-199381206,1731,5YJ3E1EB,Tesla Model 3,BEV
3094,WA-044-350117960,98012,1FADP5CU,Ford C-Max Energi,PHEV
3095,WA-044-8909771,98070,1G1FY6S0,Chevrolet Bolt EV,BEV
3096,WA-044-195822343,98203,5YJSA1E2,Tesla Model S,BEV
3097,WA-044-333170883,98006,WDC0G5EB,Mercedes GLC 350e Hybrid,PHEV
3098,WA-044-476687410,98032,WMEEJ9AA,Smart forTwo EV,BEV
3099,WA-044-269066591,99012,3C3CFFGE,Fiat 500e,BEV
3100,WA-044-313303224,98284,KL8CL6S0,Chevrolet Spark,BEV
3101,WA-044-8840506,98370,3C3CFFGE,Fiat 500e,BEV
3102,WA-044-281046083,98021,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
3103,WA-044-4626247,98226,JN1AZ0CP,Nissan Leaf,BEV
3104,WA-044-291274469,98103,KNDCC3LD,Kia Niro Plug In,PHEV
3105,WA-044-475456656,98019,5YJ3E1EA,Tesla Model 3,BEV
3106,WA-044-236994572,98501,1G1RA6S5,Chevrolet Volt,PHEV
3107,WA-044-326506393,98250,1G1FZ6S0,Chevrolet Bolt EV,BEV
3108,WA-044-253543167,98229,1G1RD6S5,Chevrolet Volt,PHEV
3109,WA-044-8991650,98408,5YJRE1A1,Tesla Roadster,BEV
3110,WA-044-292101043,98404,5YJ3E1EA,Tesla Model 3,BEV
3111,WA-044-167510647,98115,JTDKARFP,Toyota Prius Prime,PHEV
3112,WA-044-250911573,98110,5YJ3E1EA,Tesla Model 3,BEV
3113,WA-044-151428469,98101,3FMTK3SU,Ford Mustang Mach-E,BEV
3114,WA-044-475527972,98671,WBY1Z4C5,BMW i3 REx,PHEV
3115,WA-044-4685530,98115,5YJ3E1EA,Tesla Model 3,BEV
3116,WA-044-268988415,98027,JHMZC5F3,Honda Clarity Plug In,PHEV
3117,WA-044-232805611,98014,JTDKARFP,Toyota Prius Prime,PHEV
3118,WA-044-8002634,98501,1N4AZ0CP,Nissan Leaf,BEV
3119,WA-044-260765746,98038,1N4BZ0CP,Nissan Leaf,BEV
3120,WA-044-225754882,98074,1G1FX6S0,Chevrolet Bolt EV,BEV
3121,WA-044-179862308,98020,5YJ3E1EB,Tesla Model 3,BEV
3122,WA-044-476715872,98057,3FA6P0SU,Ford Fusion Energi,PHEV
3123,WA-044-188165981,98663,1N4AZ0CP,Nissan Leaf,BEV
3124,WA-044-4982876,98004,5YJXCBE4,Tesla Model X,BEV
3125,WA-044-2118637,98407,1G1RD6E4,Chevrolet Volt,PHEV
3126,WA-044-2909868,98106,5YJ3E1EA,Tesla Model 3,BEV
3127,WA-044-473709974,98006,5YJ3E1EB,Tesla Model 3,BEV
3128,WA-044-476890816,98144,3C3CFFGE,Fiat 500e,BEV
3129,WA-044-2508110,98052,5YJSA1CG,Tesla Model S,BEV
3130,WA-044-180763257,98037,5YJ3E1EC,Tesla Model 3,BEV
3131,WA-044-246439112,98040,WDC0G5EB,Mercedes GLC 350e Hybrid,PHEV
3132,WA-044-289248067,98034,1N4AZ0CP,Nissan Leaf,BEV
3133,WA-044-475564582,98059,5YJ3E1EB,Tesla Model 3,BEV
3134,WA-044-157631652,98072,KM8K53AG,Hyundai Kona Electric,BEV
3135,WA-044-226548024,98233,1G1RD6E4,Chevrolet Volt,PHEV
3136,WA-044-233586132,99336,5YJSA1H2,Tesla Model S,BEV
3137,WA-044-247527304,98052,3C3CFFGE,Fiat 500e,BEV
3138,WA-044-199828506,98392,1G1RD6E4,Chevrolet Volt,PHEV
3139,WA-044-157718116,98034,JTMAB3FV,Toyota RAV4 Prime,PHEV
3140,WA-044-252782337,98407,JTDKARFP,Toyota Prius Prime,PHEV
3141,WA-044-9145839,99352,1G1RC6S5,Chevrolet Volt,PHEV
3142,WA-044-2113667,98023,5YJXCAE4,Tesla Model X,BEV
3143,WA-044-168390064,98290,1FADP5CU,Ford C-Max Energi,PHEV
3144,WA-044-468509268,98074,5YJ3E1EB,Tesla Model 3,BEV
3145,WA-044-336340182,98225,1G1FY6S0,Chevrolet Bolt EV,BEV
3146,WA-044-476691057,98004,5YJ3E1EA,Tesla Model 3,BEV
3147,WA-044-224310222,98203,JTDKN3DP,Toyota Prius Plug-in,PHEV
3148,WA-044-2200782,98008,5YJ3E1EA,Tesla Model 3,BEV
3149,WA-044-174170566,98006,4JGDA6DB,Mercedes GLE55e,PHEV
3150,WA-044-475449285,98126,5YJ3E1EA,Tesla Model 3,BEV
3151,WA-044-212407996,98371,3FA6P0PU,Ford Fusion Energi,PHEV
3152,WA-044-188074435,98074,1N4AZ0CP,Nissan Leaf,BEV
3153,WA-044-9864452,98405,WBY1Z8C5,BMW i3 REx,PHEV
3154,WA-044-154238493,99216,5YJYGDEE,Tesla Model Y,BEV
3155,WA-044-332556360,98105,5YJSA1E2,Tesla Model S,BEV
3156,WA-044-303083385,98387,1N4AZ1CP,Nissan Leaf,BEV
3157,WA-044-268576766,98358,1N4AZ1CP,Nissan Leaf,BEV
3158,WA-044-206808885,98101,5YJSA1E4,Tesla Model S,BEV
3159,WA-044-4800526,98198,1G1FY6S0,Chevrolet Bolt EV,BEV
3160,WA-044-477846428,98026,5YJ3E1EB,Tesla Model 3,BEV
3161,WA-044-200351217,98036,1G1RD6E4,Chevrolet Volt,PHEV
3162,WA-044-238240257,98014,5YJ3E1EB,Tesla Model 3,BEV
3163,WA-044-8942538,98498,1G1FY6S0,Chevrolet Bolt EV,BEV
3164,WA-044-335390716,98674,5YJSA1CN,Tesla Model S,BEV
3165,WA-044-475254937,98422,5YJ3E1EB,Tesla Model 3,BEV
3166,WA-044-324905549,98052,5YJ3E1EA,Tesla Model 3,BEV
3167,WA-044-349127173,98004,5YJSA1E2,Tesla Model S,BEV
3168,WA-044-247218492,98033,1N4BZ0CP,Nissan Leaf,BEV
3169,WA-044-154082134,98057,5YJ3E1EB,Tesla Model 3,BEV
3170,WA-044-269134771,98387,3FA6P0SU,Ford Fusion Energi,PHEV
3171,WA-044-4591856,98001,KNDCC3LD,Kia Niro Plug In,PHEV
3172,WA-044-225820402,98038,WDDVP9AB,Mercedes B-Class Electric,BEV
3173,WA-044-476028451,98036,5YJ3E1EB,Tesla Model 3,BEV
3174,WA-044-335715796,98043,5YJ3E1EB,Tesla Model 3,BEV
3175,WA-044-347746073,98075,5YJSA1E2,Tesla Model S,BEV
3176,WA-044-174086286,98104,1G1FW6S0,Chevrolet Bolt EV,BEV
3177,WA-044-477880021,98303,1N4BZ0CP,Nissan Leaf,BEV
3178,WA-044-333098195,98110,YV4BR0CK,Volvo XC90 Plug In,PHEV
3179,WA-044-8829320,98036,1N4BZ1CP,Nissan Leaf,BEV
3180,WA-044-254209063,98367,5YJSA1E2,Tesla Model S,BEV
3181,WA-044-175266766,98502,1N4AZ1CP,Nissan Leaf,BEV
3182,WA-044-211558420,98024,YV4BC0PL,Volvo XC90 Plug In,PHEV
3183,WA-044-252926593,98109,5YJ3E1EA,Tesla Model 3,BEV
3184,WA-044-211571727,98239,1G1RA6S5,Chevrolet Volt,PHEV
3185,WA-044-475289349,98121,5YJ3E1EB,Tesla Model 3,BEV
3186,WA-044-171128457,98087,5YJ3E1EA,Tesla Model 3,BEV
3187,WA-044-289204079,98038,5YJSA1E2,Tesla Model S,BEV
3188,WA-044-151403829,98040,1G1FZ6S0,Chevrolet Bolt EV,BEV
3189,WA-044-350391464,98501,2C4RC1L7,Chrysler Pacifica,PHEV
3190,WA-044-2254752,98310,3FA6P0SU,Ford Fusion Energi,PHEV
3191,WA-044-211923351,98105,5YJ3E1EA,Tesla Model 3,BEV
3192,WA-044-290426174,98117,5YJXCAE2,Tesla Model X,BEV
3193,WA-044-2268906,98027,WVWKR7AU,Volkswagen e-Golf,BEV
3194,WA-044-182178265,98070,WA1AAAGE,Audi e-tron,BEV
3195,WA-044-237715194,98125,5YJ3E1EB,Tesla Model 3,BEV
3196,WA-044-252263329,98117,1N4AZ0CP,Nissan Leaf,BEV
3197,WA-044-468741780,98394,5YJSA1E2,Tesla Model S,BEV
3198,WA-044-174482360,98144,WBY1Z4C5,BMW i3 REx,PHEV
3199,WA-044-304224581,98258,1N4BZ0CP,Nissan Leaf,BEV
3200,WA-044-348938600,98034,3FA6P0PU,Ford Fusion Energi,PHEV
3201,WA-044-168406493,98074,1FADP5CU,Ford C-Max Energi,PHEV
3202,WA-044-247076973,98034,YV4BC0PL,Volvo XC90 Plug In,PHEV
3203,WA-044-326293901,98409,1FADP5CU,Ford C-Max Energi,PHEV
3204,WA-044-182182395,98569,1FADP5CU,Ford C-Max Energi,PHEV
3205,WA-044-175044131,98001,5YJYGAEE,Tesla Model Y,BEV
3206,WA-044-207114708,98607,YV4BR0PL,Volvo XC90 Plug In,PHEV
3207,WA-044-180789213,98057,2C4RC1L7,Chrysler Pacifica,PHEV
3208,WA-044-267724068,99354,JN1AZ0CP,Nissan Leaf,BEV
3209,WA-044-252676042,98034,5YJ3E1EB,Tesla Model 3,BEV
3210,WA-044-1962747,99036,JHMZC5F1,Honda Clarity Plug In,PHEV
3211,WA-044-177955571,98052,5YJ3E1EB,Tesla Model 3,BEV
3212,WA-044-476067875,98053,5YJ3E1EB,Tesla Model 3,BEV
3213,WA-044-316154716,98056,5YJ3E1EB,Tesla Model 3,BEV
3214,WA-044-315555551,98382,5YJ3E1EB,Tesla Model 3,BEV
3215,WA-044-350165406,98032,JN1AZ0CP,Nissan Leaf,BEV
3216,WA-044-239550867,98524,3FA6P0PU,Ford Fusion Energi,PHEV
3217,WA-044-206600299,98034,1N4AZ0CP,Nissan Leaf,BEV
3218,WA-044-239003327,98004,1G1RB6S5,Chevrolet Volt,PHEV
3219,WA-044-179811369,98102,1G1RF6E4,Chevrolet Volt,PHEV
3220,WA-044-196450166,98033,1G1RC6S5,Chevrolet Volt,PHEV
3221,WA-044-348755116,98208,1G1FX6S0,Chevrolet Bolt EV,BEV
3222,WA-044-316308009,98126,JHMZC5F1,Honda Clarity Plug In,PHEV
3223,WA-044-270314250,98513,1N4AZ0CP,Nissan Leaf,BEV
3224,WA-044-333659581,99212,5YJXCDE2,Tesla Model X,BEV
3225,WA-044-304339605,98118,3C3CFFGE,Fiat 500e,BEV
3226,WA-044-195581928,98118,1N4AZ0CP,Nissan Leaf,BEV
3227,WA-044-220234220,98940,5YJ3E1EA,Tesla Model 3,BEV
3228,WA-044-291936179,98006,5YJ3E1EB,Tesla Model 3,BEV
3229,WA-044-167548972,98367,1G1RD6E4,Chevrolet Volt,PHEV
3230,WA-044-184717760,98199,1G1RB6S5,Chevrolet Volt,PHEV
3231,WA-044-254302359,98607,JTDKARFP,Toyota Prius Prime,PHEV
3232,WA-044-268356175,98006,5YJSA1S1,Tesla Model S,BEV
3233,WA-044-475284435,98272,5YJ3E1EA,Tesla Model 3,BEV
3234,WA-044-219635811,98125,YV4BC0PL,Volvo XC90 Plug In,PHEV
3235,WA-044-8807690,98030,5YJ3E1EA,Tesla Model 3,BEV
3236,WA-044-348913428,98144,1N4AZ1CP,Nissan Leaf,BEV
3237,WA-044-236852115,98148,1G1FW6S0,Chevrolet Bolt EV,BEV
3238,WA-044-180782969,98074,5YJYGDEE,Tesla Model Y,BEV
3239,WA-044-278627366,98006,1N4BZ0CP,Nissan Leaf,BEV
3240,WA-044-475455186,98011,WAUTPBFF,Audi A3 Plug In,PHEV
3241,WA-044-350302515,98290,1G1FY6S0,Chevrolet Bolt EV,BEV
3242,WA-044-350385920,98188,1FADP5CU,Ford C-Max Energi,PHEV
3243,WA-044-260788342,98374,3FA6P0PU,Ford Fusion Energi,PHEV
3244,WA-044-304448469,98177,1G1RB6S5,Chevrolet Volt,PHEV
3245,WA-044-474876706,98122,1G1FZ6S0,Chevrolet Bolt EV,BEV
3246,WA-044-268159223,98368,JN1AZ0CP,Nissan Leaf,BEV
3247,WA-044-348968910,98021,5YJ3E1EA,Tesla Model 3,BEV
3248,WA-044-250950108,98075,5YJ3E1EB,Tesla Model 3,BEV
3249,WA-044-181105249,98391,5YJXCAE4,Tesla Model X,BEV
3250,WA-044-3490406,98012,5YJXCBE2,Tesla Model X,BEV
3251,WA-044-476938472,98258,1N4AZ1CP,Nissan Leaf,BEV
3252,WA-044-280800950,98103,5YJSA1CN,Tesla Model S,BEV
3253,WA-044-182222617,98058,5YJYGDED,Tesla Model Y,BEV
3254,WA-044-324906333,98052,5YJ3E1EB,Tesla Model 3,BEV
3255,WA-044-9159706,98250,1G1FW6S0,Chevrolet Bolt EV,BEV
3256,WA-044-252745,98072,5YJSA1E2,Tesla Model S,BEV
3257,WA-044-4813154,98011,5YJ3E1EA,Tesla Model 3,BEV
3258,WA-044-210736914,98226,JN1AZ0CP,Nissan Leaf,BEV
3259,WA-044-476896612,98001,5YJ3E1EA,Tesla Model 3,BEV
3260,WA-044-474022181,98032,1G1FY6S0,Chevrolet Bolt EV,BEV
3261,WA-044-261036002,98671,WBY1Z4C5,BMW i3 REx,PHEV
3262,WA-044-165305983,98208,1N4AZ0CP,Nissan Leaf,BEV
3263,WA-044-476097723,98104,2C4RC1H7,Chrysler Pacifica,PHEV
3264,WA-044-303926066,98008,1G1FX6S0,Chevrolet Bolt EV,BEV
3265,WA-044-350039140,98155,1FADP5CU,Ford C-Max Energi,PHEV
3266,WA-044-8815138,98382,1N4BZ1CP,Nissan Leaf,BEV
3267,WA-044-200515038,98072,5YJ3E1EB,Tesla Model 3,BEV
3268,WA-044-168379235,98290,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
3269,WA-044-8107095,98102,1G1FX6S0,Chevrolet Bolt EV,BEV
3270,WA-044-170968444,98024,WAUAHBFW,Audi e-tron GT,BEV
3271,WA-044-476154801,98052,KNDCD3LD,Kia Niro Plug In,PHEV
3272,WA-044-165117571,98117,5YJSA1S1,Tesla Model S,BEV
3273,WA-044-177957979,98282,5YJYGDEE,Tesla Model Y,BEV
3274,WA-044-238271064,98226,1G1RA6E4,Chevrolet Volt,PHEV
3275,WA-044-279804542,98052,5YJSA1H1,Tesla Model S,BEV
3276,WA-044-9123446,99362,KNDCE3LG,Kia Niro EV,BEV
3277,WA-044-9619081,98021,3FA6P0SU,Ford Fusion Energi,PHEV
3278,WA-044-1851699,98499,5YJ3E1EA,Tesla Model 3,BEV
3279,WA-044-478700974,98077,1N4AZ1CP,Nissan Leaf,BEV
3280,WA-044-348834762,99362,5YJXCDE2,Tesla Model X,BEV
3281,WA-044-238814838,98245,JTDKN3DP,Toyota Prius Plug-in,PHEV
3282,WA-044-179819510,98087,1N4BZ0CP,Nissan Leaf,BEV
3283,WA-044-267651072,98503,3FA6P0SU,Ford Fusion Energi,PHEV
3284,WA-044-260616786,98104,1G1FW6S0,Chevrolet Bolt EV,BEV
3285,WA-044-476693563,98004,5YJXCBE2,Tesla Model X,BEV
3286,WA-044-171045458,98026,5YJ3E1EA,Tesla Model 3,BEV
3287,WA-044-251739960,98221,1N4BZ0CP,Nissan Leaf,BEV
3288,WA-044-165390480,98275,1FADP5CU,Ford C-Max Energi,PHEV
3289,WA-044-180994285,98052,1G1RC6S5,Chevrolet Volt,PHEV
3290,WA-044-168400718,98006,JTMFB3FV,Toyota RAV4 Prime,PHEV
3291,WA-044-290902181,98239,1N4AZ1CP,Nissan Leaf,BEV
3292,WA-044-334730350,98033,5YJSA1E2,Tesla Model S,BEV
3293,WA-044-206306187,98683,1G1RC6S5,Chevrolet Volt,PHEV
3294,WA-044-252891236,98374,WBY1Z4C5,BMW i3 REx,PHEV
3295,WA-044-474871141,98115,5YJ3E1EB,Tesla Model 3,BEV
3296,WA-044-154086754,99208,3C3CFFGE,Fiat 500e,BEV
3297,WA-044-476091073,98039,5YJ3E1EA,Tesla Model 3,BEV
3298,WA-044-475532823,98370,3FA6P0PU,Ford Fusion Energi,PHEV
3299,WA-044-167603222,98270,3FA6P0PU,Ford Fusion Energi,PHEV
3300,WA-044-476945605,98422,5YJ3E1EB,Tesla Model 3,BEV
3301,WA-044-474903229,98252,5YJ3E1EB,Tesla Model 3,BEV
3302,WA-044-3134491,98368,1N4AZ0CP,Nissan Leaf,BEV
3303,WA-044-253605481,98040,5YJSA1E4,Tesla Model S,BEV
3304,WA-044-177886026,98052,5YJYGDEE,Tesla Model Y,BEV
3305,WA-044-290705782,98004,5YJXCDE2,Tesla Model X,BEV
3306,WA-044-225135207,98258,3FA6P0SU,Ford Fusion Energi,PHEV
3307,WA-044-292741900,98055,5YJ3E1EA,Tesla Model 3,BEV
3308,WA-044-211524113,99016,5UXKT0C5,BMW X5,PHEV
3309,WA-044-346609294,98042,5YJ3E1EB,Tesla Model 3,BEV
3310,WA-044-9790168,98004,5YJ3E1EA,Tesla Model 3,BEV
3311,WA-044-475506160,98133,1N4AZ1CP,Nissan Leaf,BEV
3312,WA-044-476665318,98033,5YJ3E1EA,Tesla Model 3,BEV
3313,WA-044-157737324,98329,1N4BZ1DV,Nissan Leaf,BEV
3314,WA-044-280821075,98057,KNDCM3LD,Kia Niro Plug In,PHEV
3315,WA-044-350192300,98112,5YJSA1E2,Tesla Model S,BEV
3316,WA-044-184758346,98133,5YJSA1E1,Tesla Model S,BEV
3317,WA-044-245623885,98409,1G1RB6E4,Chevrolet Volt,PHEV
3318,WA-044-313055312,99223,WBY1Z4C5,BMW i3 REx,PHEV
3319,WA-044-475468983,98110,5YJ3E1EB,Tesla Model 3,BEV
3320,WA-044-154039875,98053,1G1FZ6S0,Chevrolet Bolt EV,BEV
3321,WA-044-348863182,98074,1G1RC6S5,Chevrolet Volt,PHEV
3322,WA-044-475337250,98541,WBA8E1C5,BMW 3-Series Plug in,PHEV
3323,WA-044-179784139,98251,5YJ3E1EB,Tesla Model 3,BEV
3324,WA-044-254313769,98005,WBY2Z6C5,BMW i8,PHEV
3325,WA-044-4761438,98055,5YJXCBE2,Tesla Model X,BEV
3326,WA-044-227106792,98501,1N4AZ0CP,Nissan Leaf,BEV
3327,WA-044-350385528,98019,5YJXCBE2,Tesla Model X,BEV
3328,WA-044-291679356,98532,1G1FX6S0,Chevrolet Bolt EV,BEV
3329,WA-044-9361481,98665,1FADP5FU,Ford C-Max Energi,PHEV
3330,WA-044-4640891,98664,5YJ3E1EA,Tesla Model 3,BEV
3331,WA-044-476863355,98056,5YJ3E1EA,Tesla Model 3,BEV
3332,WA-044-211167890,98012,5YJ3E1EA,Tesla Model 3,BEV
3333,WA-044-268600062,98501,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
3334,WA-044-4646421,98115,1G1RB6E4,Chevrolet Volt,PHEV
3335,WA-044-266760238,98074,5YJ3E1EB,Tesla Model 3,BEV
3336,WA-044-206952924,98204,5YJXCAE2,Tesla Model X,BEV
3337,WA-044-2459453,98052,5YJ3E1EC,Tesla Model 3,BEV
3338,WA-044-174533460,98335,JTDKN3DP,Toyota Prius Plug-in,PHEV
3339,WA-044-477801649,98033,5YJ3E1EB,Tesla Model 3,BEV
3340,WA-044-7951639,99362,WVWPP7AU,Volkswagen e-Golf,BEV
3341,WA-044-154130175,98373,1C4JJXR6,Jeep Wrangler Plug In,PHEV
3342,WA-044-184937245,98136,1G1FX6S0,Chevrolet Bolt EV,BEV
3343,WA-044-9594553,78405,1G1FX6S0,Chevrolet Bolt EV,BEV
3344,WA-044-348628416,98087,1N4BZ0CP,Nissan Leaf,BEV
3345,WA-044-165020236,98815,1G1RA6E4,Chevrolet Volt,PHEV
3346,WA-044-278759246,98012,5YJ3E1EA,Tesla Model 3,BEV
3347,WA-044-184957293,98665,WA1VAAGE,Audi e-tron,BEV
3348,WA-044-473750189,98115,5YJ3E1EB,Tesla Model 3,BEV
3349,WA-044-220116641,98208,3C3CFFGE,Fiat 500e,BEV
3350,WA-044-231801349,98110,3FA6P0SU,Ford Fusion Energi,PHEV
3351,WA-044-475278296,98008,5YJ3E1EB,Tesla Model 3,BEV
3352,WA-044-170953506,98006,WMW13DJ0,Mini Hardtop 2 Door EV,BEV
3353,WA-044-157511224,98503,WVWPP7AU,Volkswagen e-Golf,BEV
3354,WA-044-337032328,98155,1G1FW6S0,Chevrolet Bolt EV,BEV
3355,WA-044-238054442,98226,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
3356,WA-044-475252221,98033,5YJ3E1EB,Tesla Model 3,BEV
3357,WA-044-476137833,98070,WVWKR7AU,Volkswagen e-Golf,BEV
3358,WA-044-270433530,98070,3C3CFFGE,Fiat 500e,BEV
3359,WA-044-246327518,98208,1N4AZ1CP,Nissan Leaf,BEV
3360,WA-044-475416777,98051,5YJ3E1EB,Tesla Model 3,BEV
3361,WA-044-151281224,98087,5YJ3E1EB,Tesla Model 3,BEV
3362,WA-044-476684246,98335,5YJ3E1EB,Tesla Model 3,BEV
3363,WA-044-476085424,99320,5YJ3E1EA,Tesla Model 3,BEV
3364,WA-044-477733140,98168,5YJ3E1EB,Tesla Model 3,BEV
3365,WA-044-4564773,98045,1N4AZ1CP,Nissan Leaf,BEV
3366,WA-044-278855454,98370,1G1RC6S5,Chevrolet Volt,PHEV
3367,WA-044-303621083,98311,1G1RC6S5,Chevrolet Volt,PHEV
3368,WA-044-227053487,98021,1G1RB6S5,Chevrolet Volt,PHEV
3369,WA-044-346280028,98008,5YJ3E1EB,Tesla Model 3,BEV
3370,WA-044-2542158,98248,5YJSA1H1,Tesla Model S,BEV
3371,WA-044-179881747,98685,1G1RB6S5,Chevrolet Volt,PHEV
3372,WA-044-7972205,98026,5YJ3E1EA,Tesla Model 3,BEV
3373,WA-044-182242315,98155,KNDCM3LD,Kia Niro Plug In,PHEV
3374,WA-044-333305486,98229,JN1AZ0CP,Nissan Leaf,BEV
3375,WA-044-259876011,98229,1N4AZ0CP,Nissan Leaf,BEV
3376,WA-044-237951920,98229,5YJSA1E2,Tesla Model S,BEV
3377,WA-044-200290205,98155,1N4AZ0CP,Nissan Leaf,BEV
